,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,album_id,album_name
2OZsedyLpIuOVRVODdhaMZ,0.734,0.726,7,-7.393,1,0.0706,0.00268,0.867,0.113,0.0962,124.071,audio_features,2OZsedyLpIuOVRVODdhaMZ,spotify:track:2OZsedyLpIuOVRVODdhaMZ,https://api.spotify.com/v1/tracks/2OZsedyLpIuOVRVODdhaMZ,https://api.spotify.com/v1/audio-analysis/2OZsedyLpIuOVRVODdhaMZ,91500,4,5AcRssiG0Zqu3lqYW7hMoM,SATURNO
1dQQ2QlnvXUehsRUrukKmf,0.645,0.78,8,-5.165,1,0.0319,0.218,0,0.0919,0.372,120.008,audio_features,1dQQ2QlnvXUehsRUrukKmf,spotify:track:1dQQ2QlnvXUehsRUrukKmf,https://api.spotify.com/v1/tracks/1dQQ2QlnvXUehsRUrukKmf,https://api.spotify.com/v1/audio-analysis/1dQQ2QlnvXUehsRUrukKmf,200400,4,7p1fX8aUySrBdx4WSYspOu,Midnight Memories (Deluxe)
4qknM1pQz53QOyfDVTjcM9,0.74,0.879,9,-2.251,0,0.105,0.193,8.25e-05,0.0928,0.948,103.71,audio_features,4qknM1pQz53QOyfDVTjcM9,spotify:track:4qknM1pQz53QOyfDVTjcM9,https://api.spotify.com/v1/tracks/4qknM1pQz53QOyfDVTjcM9,https://api.spotify.com/v1/audio-analysis/4qknM1pQz53QOyfDVTjcM9,226893,4,6bUxh58rYTL67FS8dyTKMN,El Dorado
7txjUEY6McJDJKqIo1Rxjp,0.748,0.478,11,-8.886,1,0.121,0.837,0,0.099,0.353,143.866,audio_features,7txjUEY6McJDJKqIo1Rxjp,spotify:track:7txjUEY6McJDJKqIo1Rxjp,https://api.spotify.com/v1/tracks/7txjUEY6McJDJKqIo1Rxjp,https://api.spotify.com/v1/audio-analysis/7txjUEY6McJDJKqIo1Rxjp,170786,4,4ZQmQzeicvUGkLxFTI2Dvd,Acróstico
3VQNSsTysQfYTZ4pNLI57W,0.71,0.848,1,-3.089,0,0.0673,0.0696,0,0.157,0.856,100.037,audio_features,3VQNSsTysQfYTZ4pNLI57W,spotify:track:3VQNSsTysQfYTZ4pNLI57W,https://api.spotify.com/v1/tracks/3VQNSsTysQfYTZ4pNLI57W,https://api.spotify.com/v1/audio-analysis/3VQNSsTysQfYTZ4pNLI57W,202613,4,7MIOcUGGtTpykne1RsTs3R,Tu Romántico de Siempre (Una colección de éxitos Románticos)
0XKYeF1y231Lr16dcZDYlK,0.708,0.884,4,-4.314,0,0.164,0.213,0,0.147,0.698,109.905,audio_features,0XKYeF1y231Lr16dcZDYlK,spotify:track:0XKYeF1y231Lr16dcZDYlK,https://api.spotify.com/v1/tracks/0XKYeF1y231Lr16dcZDYlK,https://api.spotify.com/v1/audio-analysis/0XKYeF1y231Lr16dcZDYlK,163449,4,72hkK8DcshHwWV8gJREaF1,El Olor De Tu Pelo
7inJer3V8fsfeP3WxAYxHI,0.683,0.86,9,-4.167,1,0.0637,0.0498,0,0.243,0.53,92.011,audio_features,7inJer3V8fsfeP3WxAYxHI,spotify:track:7inJer3V8fsfeP3WxAYxHI,https://api.spotify.com/v1/tracks/7inJer3V8fsfeP3WxAYxHI,https://api.spotify.com/v1/audio-analysis/7inJer3V8fsfeP3WxAYxHI,245681,4,6X2vJTQGcTCJ3KFYUBxZAE,No me dejes así (feat. Cali y El Dandee)
1hNVJPegIY8YBmYTQoEhlg,0.656,0.511,6,-7.454,1,0.0432,0.554,0,0.153,0.621,119.947,audio_features,1hNVJPegIY8YBmYTQoEhlg,spotify:track:1hNVJPegIY8YBmYTQoEhlg,https://api.spotify.com/v1/tracks/1hNVJPegIY8YBmYTQoEhlg,https://api.spotify.com/v1/audio-analysis/1hNVJPegIY8YBmYTQoEhlg,242681,4,1171HiD9utWXZej4h1KN4C,Fugitiva
4ySKFsc5k1AgBcMNMsv5h2,0.602,0.629,9,-5.796,1,0.0274,0.0548,2.23e-06,0.0813,0.47,78.009,audio_features,4ySKFsc5k1AgBcMNMsv5h2,spotify:track:4ySKFsc5k1AgBcMNMsv5h2,https://api.spotify.com/v1/tracks/4ySKFsc5k1AgBcMNMsv5h2,https://api.spotify.com/v1/audio-analysis/4ySKFsc5k1AgBcMNMsv5h2,295453,4,6QtnCAFmqOwR75jOOmU7k9,Mamma Mia! The Movie Soundtrack
3dgn3HvVKSj30VhV6ZEW7u,0.564,0.357,5,-6.098,1,0.0445,0.779,0,0.109,0.39,130.0,audio_features,3dgn3HvVKSj30VhV6ZEW7u,spotify:track:3dgn3HvVKSj30VhV6ZEW7u,https://api.spotify.com/v1/tracks/3dgn3HvVKSj30VhV6ZEW7u,https://api.spotify.com/v1/audio-analysis/3dgn3HvVKSj30VhV6ZEW7u,127493,4,4t0SK12GC39Xuuqu22pKbH,Give Me Love (Operación Triunfo 2018)
2wgDAPgBhFA7pnIbm0YOhP,0.841,0.53,9,-11.467,1,0.205,0.551,0,0.119,0.686,114.028,audio_features,2wgDAPgBhFA7pnIbm0YOhP,spotify:track:2wgDAPgBhFA7pnIbm0YOhP,https://api.spotify.com/v1/tracks/2wgDAPgBhFA7pnIbm0YOhP,https://api.spotify.com/v1/audio-analysis/2wgDAPgBhFA7pnIbm0YOhP,412632,4,711Ewqb91hqv9aKXWPaBTI,Me Mata
5YUFFXZnHW4GeDb8s1G8fw,0.574,0.208,1,-22.999,1,0.035,0.989,0.917,0.138,0.24,99.973,audio_features,5YUFFXZnHW4GeDb8s1G8fw,spotify:track:5YUFFXZnHW4GeDb8s1G8fw,https://api.spotify.com/v1/tracks/5YUFFXZnHW4GeDb8s1G8fw,https://api.spotify.com/v1/audio-analysis/5YUFFXZnHW4GeDb8s1G8fw,213039,4,2uRAKS2WRKjJJpGtWrLWlR,In My Head
1aE6eXDmeZA9XQsQLuXsSE,0.592,0.716,9,-5.41,0,0.0326,0.15,0,0.295,0.689,149.97,audio_features,1aE6eXDmeZA9XQsQLuXsSE,spotify:track:1aE6eXDmeZA9XQsQLuXsSE,https://api.spotify.com/v1/tracks/1aE6eXDmeZA9XQsQLuXsSE,https://api.spotify.com/v1/audio-analysis/1aE6eXDmeZA9XQsQLuXsSE,203573,4,7rrYlu3nL2ZfW7RR9tSDMO,Otra Cosa
0LGAfwVWhNASHH0YAVP1ff,0.646,0.569,7,-9.376,1,0.0571,0.472,1.18e-05,0.0835,0.433,159.893,audio_features,0LGAfwVWhNASHH0YAVP1ff,spotify:track:0LGAfwVWhNASHH0YAVP1ff,https://api.spotify.com/v1/tracks/0LGAfwVWhNASHH0YAVP1ff,https://api.spotify.com/v1/audio-analysis/0LGAfwVWhNASHH0YAVP1ff,234005,4,3QgO247ec6leRBZvOI9xSL,Creep
4l1TYigzQ5WY1VsYW2dqIv,0.525,0.787,7,-6.953,1,0.0458,0.259,0,0.974,0.463,102.005,audio_features,4l1TYigzQ5WY1VsYW2dqIv,spotify:track:4l1TYigzQ5WY1VsYW2dqIv,https://api.spotify.com/v1/tracks/4l1TYigzQ5WY1VsYW2dqIv,https://api.spotify.com/v1/audio-analysis/4l1TYigzQ5WY1VsYW2dqIv,186107,4,3boZLCdZ5TlWlw7q9crFUq,Gracias por elegirme
3amFBgZdFmivwl9wLOis0P,0.63,0.342,4,-10.417,1,0.0361,0.889,0,0.291,0.584,128.185,audio_features,3amFBgZdFmivwl9wLOis0P,spotify:track:3amFBgZdFmivwl9wLOis0P,https://api.spotify.com/v1/tracks/3amFBgZdFmivwl9wLOis0P,https://api.spotify.com/v1/audio-analysis/3amFBgZdFmivwl9wLOis0P,162923,4,772ILzwRWDgJXFMnGgoFnx,Vino y tinta
6kPwvezY3O4b0KZEUukgyc,0.941,0.46,7,-11.474,1,0.181,0.0951,0.000129,0.0686,0.598,120.0,audio_features,6kPwvezY3O4b0KZEUukgyc,spotify:track:6kPwvezY3O4b0KZEUukgyc,https://api.spotify.com/v1/tracks/6kPwvezY3O4b0KZEUukgyc,https://api.spotify.com/v1/audio-analysis/6kPwvezY3O4b0KZEUukgyc,331933,4,5HTtQMQxpNk64Uj1zXjufs,El Círculo (Versión Exclusiva de Spotify)
7DSAEUvxU8FajXtRloy8M0,0.706,0.691,0,-4.775,1,0.0633,0.0584,6.99e-05,0.0232,0.632,118.048,audio_features,7DSAEUvxU8FajXtRloy8M0,spotify:track:7DSAEUvxU8FajXtRloy8M0,https://api.spotify.com/v1/tracks/7DSAEUvxU8FajXtRloy8M0,https://api.spotify.com/v1/audio-analysis/7DSAEUvxU8FajXtRloy8M0,200600,4,5DvJgsMLbaR1HmAI6VhfcQ,Endless Summer Vacation
4sIVl8rmGPDemhnod4JID3,0.731,0.849,4,-4.607,0,0.0431,0.0492,1.07e-05,0.105,0.606,93.982,audio_features,4sIVl8rmGPDemhnod4JID3,spotify:track:4sIVl8rmGPDemhnod4JID3,https://api.spotify.com/v1/tracks/4sIVl8rmGPDemhnod4JID3,https://api.spotify.com/v1/audio-analysis/4sIVl8rmGPDemhnod4JID3,214880,4,2RS7DIwtcaoDue6Rcg6PGD,FUMETEO (Remix)
5cpJFiNwYyWwFLH0V6B3N8,0.759,0.636,6,-5.585,1,0.0369,0.0224,0.000143,0.166,0.536,109.976,audio_features,5cpJFiNwYyWwFLH0V6B3N8,spotify:track:5cpJFiNwYyWwFLH0V6B3N8,https://api.spotify.com/v1/tracks/5cpJFiNwYyWwFLH0V6B3N8,https://api.spotify.com/v1/audio-analysis/5cpJFiNwYyWwFLH0V6B3N8,214507,4,69iuPQsXel3luOSDNF0q2Q,ENOC
1OAh8uOEOvTDqkKFsKksCi,0.671,0.672,0,-3.094,0,0.0688,0.0329,0,0.118,0.632,97.979,audio_features,1OAh8uOEOvTDqkKFsKksCi,spotify:track:1OAh8uOEOvTDqkKFsKksCi,https://api.spotify.com/v1/tracks/1OAh8uOEOvTDqkKFsKksCi,https://api.spotify.com/v1/audio-analysis/1OAh8uOEOvTDqkKFsKksCi,204173,4,4JBZ0QHveEpESepanNBG8A,Grateful
1ndyl3wJCFs872XZ3ztPk6,0.743,0.709,3,-3.922,0,0.0879,0.0451,5.18e-06,0.0809,0.831,170.001,audio_features,1ndyl3wJCFs872XZ3ztPk6,spotify:track:1ndyl3wJCFs872XZ3ztPk6,https://api.spotify.com/v1/tracks/1ndyl3wJCFs872XZ3ztPk6,https://api.spotify.com/v1/audio-analysis/1ndyl3wJCFs872XZ3ztPk6,258600,4,71uU1JDWZ61OMDtW8h1Kp8,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) [Remix]"
4s0BDnatQJ5uL4BcrOfMG6,0.725,0.753,7,-1.994,1,0.118,0.0806,0,0.192,0.374,183.995,audio_features,4s0BDnatQJ5uL4BcrOfMG6,spotify:track:4s0BDnatQJ5uL4BcrOfMG6,https://api.spotify.com/v1/tracks/4s0BDnatQJ5uL4BcrOfMG6,https://api.spotify.com/v1/audio-analysis/4s0BDnatQJ5uL4BcrOfMG6,182609,4,6lOhEec0gHybly7uWWCRWa,Una y Mil Veces
7pyEd6g5y7SYdKNgRtleEB,0.802,0.814,10,-4.087,1,0.0647,0.331,0,0.184,0.586,95.009,audio_features,7pyEd6g5y7SYdKNgRtleEB,spotify:track:7pyEd6g5y7SYdKNgRtleEB,https://api.spotify.com/v1/tracks/7pyEd6g5y7SYdKNgRtleEB,https://api.spotify.com/v1/audio-analysis/7pyEd6g5y7SYdKNgRtleEB,220747,4,7jhW0PR7ibxZaDeZRIiqam,Nunca Me Olvides (feat. Don Omar) [Remix]
5ySxlyvySBhIEvoO2xx7uT,0.528,0.383,2,-11.17,1,0.0258,0.376,0,0.11,0.46,89.089,audio_features,5ySxlyvySBhIEvoO2xx7uT,spotify:track:5ySxlyvySBhIEvoO2xx7uT,https://api.spotify.com/v1/tracks/5ySxlyvySBhIEvoO2xx7uT,https://api.spotify.com/v1/audio-analysis/5ySxlyvySBhIEvoO2xx7uT,328320,4,1xrQ48Vvnvm3SmAbnIukGt,Recuerdos II
7DhYjNLksXZhbRQeheAums,0.76,0.773,9,-5.314,1,0.0675,0.176,0,0.1,0.895,102.789,audio_features,7DhYjNLksXZhbRQeheAums,spotify:track:7DhYjNLksXZhbRQeheAums,https://api.spotify.com/v1/tracks/7DhYjNLksXZhbRQeheAums,https://api.spotify.com/v1/audio-analysis/7DhYjNLksXZhbRQeheAums,266160,4,2bM009J81OBNisrMbFwBJj,Caraluna
4NynZqGWge6JNhioDLaKyU,0.123,0.00376,0,-36.577,1,0.042,0.995,0.982,0.0753,0.0375,60.657,audio_features,4NynZqGWge6JNhioDLaKyU,spotify:track:4NynZqGWge6JNhioDLaKyU,https://api.spotify.com/v1/tracks/4NynZqGWge6JNhioDLaKyU,https://api.spotify.com/v1/audio-analysis/4NynZqGWge6JNhioDLaKyU,300413,4,3GZ3wuqFyfmP7NrcNtqCqX,Música para Dormir Rápido
5EhzE6HJaCcLFrf5rPqvpk,0.332,0.592,1,-6.127,1,0.0371,0.0824,0,0.109,0.31,170.391,audio_features,5EhzE6HJaCcLFrf5rPqvpk,spotify:track:5EhzE6HJaCcLFrf5rPqvpk,https://api.spotify.com/v1/tracks/5EhzE6HJaCcLFrf5rPqvpk,https://api.spotify.com/v1/audio-analysis/5EhzE6HJaCcLFrf5rPqvpk,205160,3,0MPMiyavAbARflBlNGjIA6,Dejarte De Amar
54azU25VdlyMhiqHOOCZeL,0.797,0.679,6,-3.547,0,0.0796,0.414,1.33e-05,0.1,0.388,92.024,audio_features,54azU25VdlyMhiqHOOCZeL,spotify:track:54azU25VdlyMhiqHOOCZeL,https://api.spotify.com/v1/tracks/54azU25VdlyMhiqHOOCZeL,https://api.spotify.com/v1/audio-analysis/54azU25VdlyMhiqHOOCZeL,195652,4,6anO6Uh11TivGpTI56aKCH,Temporada de Reggaetón 2
3u5GmyJP2MU3tEJgyiAG2T,0.606,0.797,8,-6.23,1,0.0702,0.0607,0,0.366,0.851,100.015,audio_features,3u5GmyJP2MU3tEJgyiAG2T,spotify:track:3u5GmyJP2MU3tEJgyiAG2T,https://api.spotify.com/v1/tracks/3u5GmyJP2MU3tEJgyiAG2T,https://api.spotify.com/v1/audio-analysis/3u5GmyJP2MU3tEJgyiAG2T,184001,4,2t9PxUaBK9Jk2G9vPOaqy5,Indios y Vaqueros
1ScCE9aGmLyCtEP3TnPgm4,0.811,0.504,0,-10.98,0,0.288,0.813,0,0.129,0.547,143.859,audio_features,1ScCE9aGmLyCtEP3TnPgm4,spotify:track:1ScCE9aGmLyCtEP3TnPgm4,https://api.spotify.com/v1/tracks/1ScCE9aGmLyCtEP3TnPgm4,https://api.spotify.com/v1/audio-analysis/1ScCE9aGmLyCtEP3TnPgm4,207061,4,29XVxGpN6DPcErjUfba2SJ,Lluvia
7AjW0MWfMnpLgbW7TaPIKS,0.794,0.893,10,-3.775,1,0.269,0.09,0,0.302,0.835,118.016,audio_features,7AjW0MWfMnpLgbW7TaPIKS,spotify:track:7AjW0MWfMnpLgbW7TaPIKS,https://api.spotify.com/v1/tracks/7AjW0MWfMnpLgbW7TaPIKS,https://api.spotify.com/v1/audio-analysis/7AjW0MWfMnpLgbW7TaPIKS,209726,4,6nHqLPHzm3hCdj7ptJArlZ,MYA LIVE P1: Chanel de Coco
4uQL4uVuOGh6Ff8ei8mW0b,0.702,0.648,9,-8.059,1,0.0291,0.0228,0.000191,0.193,0.742,130.012,audio_features,4uQL4uVuOGh6Ff8ei8mW0b,spotify:track:4uQL4uVuOGh6Ff8ei8mW0b,https://api.spotify.com/v1/tracks/4uQL4uVuOGh6Ff8ei8mW0b,https://api.spotify.com/v1/audio-analysis/4uQL4uVuOGh6Ff8ei8mW0b,203000,4,3OTJTUcPxANF5OLQJcdxzw,Sunshine
5Fw6Kx83srzhxJ48iAZT9Y,0.8,0.406,4,-9.167,1,0.337,0.82,0,0.237,0.728,99.95,audio_features,5Fw6Kx83srzhxJ48iAZT9Y,spotify:track:5Fw6Kx83srzhxJ48iAZT9Y,https://api.spotify.com/v1/tracks/5Fw6Kx83srzhxJ48iAZT9Y,https://api.spotify.com/v1/audio-analysis/5Fw6Kx83srzhxJ48iAZT9Y,156456,4,2437lGXFISlMuxNnA04l9m,Acoustic Cool Down
49PVaqTTK6qn8Ku5BIR8Gt,0.753,0.451,1,-7.638,1,0.0561,0.114,1.09e-06,0.369,0.542,84.01,audio_features,49PVaqTTK6qn8Ku5BIR8Gt,spotify:track:49PVaqTTK6qn8Ku5BIR8Gt,https://api.spotify.com/v1/tracks/49PVaqTTK6qn8Ku5BIR8Gt,https://api.spotify.com/v1/audio-analysis/49PVaqTTK6qn8Ku5BIR8Gt,221387,4,3GNzXsFbzdwM0WKCZtgeNP,Chapters
0mDYDLR1KToBR4plxAj4O4,0.773,0.85,0,-6.338,1,0.186,0.185,0,0.0821,0.908,91.8,audio_features,0mDYDLR1KToBR4plxAj4O4,spotify:track:0mDYDLR1KToBR4plxAj4O4,https://api.spotify.com/v1/tracks/0mDYDLR1KToBR4plxAj4O4,https://api.spotify.com/v1/audio-analysis/0mDYDLR1KToBR4plxAj4O4,190225,4,65dQyyraJad9RCxPm0Hk8C,Un Beso
1lL7OcPk6lINpeupzqTjSC,0.196,0.582,0,-11.392,1,0.0474,0.496,0.0207,0.842,0.238,118.174,audio_features,1lL7OcPk6lINpeupzqTjSC,spotify:track:1lL7OcPk6lINpeupzqTjSC,https://api.spotify.com/v1/tracks/1lL7OcPk6lINpeupzqTjSC,https://api.spotify.com/v1/audio-analysis/1lL7OcPk6lINpeupzqTjSC,177000,4,3P5MjGvpfwLCz0VBciW86q,Hala Madrid ...y nada más
1fsGSjsIlyuJV9Fg4EtWQQ,0.736,0.765,10,-6.942,0,0.0742,0.685,0,0.22,0.744,105.016,audio_features,1fsGSjsIlyuJV9Fg4EtWQQ,spotify:track:1fsGSjsIlyuJV9Fg4EtWQQ,https://api.spotify.com/v1/tracks/1fsGSjsIlyuJV9Fg4EtWQQ,https://api.spotify.com/v1/audio-analysis/1fsGSjsIlyuJV9Fg4EtWQQ,199027,4,6cronzToSJFR8nWfsgfA34,El último verano (feat. Stfanz)
3NLnwwAQbbFKcEcV8hDItk,0.647,0.823,2,-5.231,1,0.0762,0.0598,0,0.119,0.396,99.933,audio_features,3NLnwwAQbbFKcEcV8hDItk,spotify:track:3NLnwwAQbbFKcEcV8hDItk,https://api.spotify.com/v1/tracks/3NLnwwAQbbFKcEcV8hDItk,https://api.spotify.com/v1/audio-analysis/3NLnwwAQbbFKcEcV8hDItk,230333,4,1gMxiQQSg5zeu4htBosASY,Made In The A.M. (Deluxe Edition)
7dITAq1YP5e0kTcaDq4YWI,0.634,0.649,11,-6.056,1,0.0255,0.138,0,0.288,0.491,111.03,audio_features,7dITAq1YP5e0kTcaDq4YWI,spotify:track:7dITAq1YP5e0kTcaDq4YWI,https://api.spotify.com/v1/tracks/7dITAq1YP5e0kTcaDq4YWI,https://api.spotify.com/v1/audio-analysis/7dITAq1YP5e0kTcaDq4YWI,205413,4,1YhHEtOj1mhMz0769Fqa9Q,Limon Y Sal
54Em6QZvAxt1tblPNAqfD7,0.633,0.749,1,-4.962,0,0.0961,0.18,0,0.0783,0.816,179.872,audio_features,54Em6QZvAxt1tblPNAqfD7,spotify:track:54Em6QZvAxt1tblPNAqfD7,https://api.spotify.com/v1/tracks/54Em6QZvAxt1tblPNAqfD7,https://api.spotify.com/v1/audio-analysis/54Em6QZvAxt1tblPNAqfD7,220547,4,6Hu1DObY1WeKWxHfeaOcFg,Prestige
1yoMvmasuxZfqHEipJhRbp,0.783,0.727,6,-3.454,0,0.389,0.185,2.46e-05,0.0626,0.558,180.067,audio_features,1yoMvmasuxZfqHEipJhRbp,spotify:track:1yoMvmasuxZfqHEipJhRbp,https://api.spotify.com/v1/tracks/1yoMvmasuxZfqHEipJhRbp,https://api.spotify.com/v1/audio-analysis/1yoMvmasuxZfqHEipJhRbp,199112,4,0p2yf6DucEgvj8Uk8KXJJv,PAPI JUANCHO
2K87XMYnUMqLcX3zvtAF4G,0.73,0.703,0,-5.672,0,0.0369,0.109,0,0.0657,0.595,138.113,audio_features,2K87XMYnUMqLcX3zvtAF4G,spotify:track:2K87XMYnUMqLcX3zvtAF4G,https://api.spotify.com/v1/tracks/2K87XMYnUMqLcX3zvtAF4G,https://api.spotify.com/v1/audio-analysis/2K87XMYnUMqLcX3zvtAF4G,192120,4,1gMxiQQSg5zeu4htBosASY,Made In The A.M. (Deluxe Edition)
0vzU6oCZE0V9c8BJR5gjez,0.83,0.472,3,-8.902,1,0.046,0.919,0.942,0.101,0.199,81.987,audio_features,0vzU6oCZE0V9c8BJR5gjez,spotify:track:0vzU6oCZE0V9c8BJR5gjez,https://api.spotify.com/v1/tracks/0vzU6oCZE0V9c8BJR5gjez,https://api.spotify.com/v1/audio-analysis/0vzU6oCZE0V9c8BJR5gjez,141197,4,20XYtyBktIVbsUsXPnV7km,Layover
1c2vVx6knoiZHXbJJ9Mk8L,0.689,0.856,5,-3.394,0,0.0813,0.0493,0,0.232,0.706,126.108,audio_features,1c2vVx6knoiZHXbJJ9Mk8L,spotify:track:1c2vVx6knoiZHXbJJ9Mk8L,https://api.spotify.com/v1/tracks/1c2vVx6knoiZHXbJJ9Mk8L,https://api.spotify.com/v1/audio-analysis/1c2vVx6knoiZHXbJJ9Mk8L,161881,4,4J8uihMqMcLWlhz6DsGdJK,AEIOU
2qPSa6HXjzwa9sLhNGpA1T,0.725,0.199,2,-12.478,1,0.0357,0.982,0.00395,0.1,0.264,120.031,audio_features,2qPSa6HXjzwa9sLhNGpA1T,spotify:track:2qPSa6HXjzwa9sLhNGpA1T,https://api.spotify.com/v1/tracks/2qPSa6HXjzwa9sLhNGpA1T,https://api.spotify.com/v1/audio-analysis/2qPSa6HXjzwa9sLhNGpA1T,195359,4,6FTZtwV3e6WYgVeRhi6Gbm,Home
6CIDsqMEEsBJf5Cv6RbuGw,0.576,0.757,11,-5.057,1,0.043,0.486,0,0.351,0.586,155.856,audio_features,6CIDsqMEEsBJf5Cv6RbuGw,spotify:track:6CIDsqMEEsBJf5Cv6RbuGw,https://api.spotify.com/v1/tracks/6CIDsqMEEsBJf5Cv6RbuGw,https://api.spotify.com/v1/audio-analysis/6CIDsqMEEsBJf5Cv6RbuGw,188800,4,1Atbkyir7YdfpFYWCnRTFp,Lo Que Te Conte Mientras Te Hacias La Dormida
5Y7FYRrE5ngEVn0sUidGW2,0.59,0.842,10,-7.607,1,0.0479,0.0417,0,0.207,0.671,153.931,audio_features,5Y7FYRrE5ngEVn0sUidGW2,spotify:track:5Y7FYRrE5ngEVn0sUidGW2,https://api.spotify.com/v1/tracks/5Y7FYRrE5ngEVn0sUidGW2,https://api.spotify.com/v1/audio-analysis/5Y7FYRrE5ngEVn0sUidGW2,194805,4,625TSafuaacCgxDtDSNHVA,No me pidas perdón
0FvC8shjibMuGfJzc33c9b,0.666,0.776,0,-3.641,0,0.0677,0.0546,2.17e-05,0.323,0.91,171.947,audio_features,0FvC8shjibMuGfJzc33c9b,spotify:track:0FvC8shjibMuGfJzc33c9b,https://api.spotify.com/v1/tracks/0FvC8shjibMuGfJzc33c9b,https://api.spotify.com/v1/audio-analysis/0FvC8shjibMuGfJzc33c9b,188107,4,0VlxKUI9PBWVHfxrdo7GDe,Me Enamoré de una Fan
1LMnv3vXJXPZZ1gUsXGThV,0.656,0.752,0,-6.454,1,0.0655,0.395,6.29e-05,0.0782,0.577,140.056,audio_features,1LMnv3vXJXPZZ1gUsXGThV,spotify:track:1LMnv3vXJXPZZ1gUsXGThV,https://api.spotify.com/v1/tracks/1LMnv3vXJXPZZ1gUsXGThV,https://api.spotify.com/v1/audio-analysis/1LMnv3vXJXPZZ1gUsXGThV,146598,4,0Yqvj2imNT47BOu4CoJiyU,Positive!
6GsD646HrIDJJpzoY9T1Rt,0.818,0.648,2,-3.847,0,0.131,0.0166,1.01e-05,0.177,0.713,92.019,audio_features,6GsD646HrIDJJpzoY9T1Rt,spotify:track:6GsD646HrIDJJpzoY9T1Rt,https://api.spotify.com/v1/tracks/6GsD646HrIDJJpzoY9T1Rt,https://api.spotify.com/v1/audio-analysis/6GsD646HrIDJJpzoY9T1Rt,196727,4,7kZP9XNkAgcKMqhXWZG4PB,Unfollow
4mb0JPFUJQJ3j0x7XEkyam,0.809,0.852,6,-4.633,1,0.0815,0.17,0,0.0242,0.829,89.995,audio_features,4mb0JPFUJQJ3j0x7XEkyam,spotify:track:4mb0JPFUJQJ3j0x7XEkyam,https://api.spotify.com/v1/tracks/4mb0JPFUJQJ3j0x7XEkyam,https://api.spotify.com/v1/audio-analysis/4mb0JPFUJQJ3j0x7XEkyam,197347,4,0hTSs8AKjoZH8oGJdfJPmJ,Alta Jerarquia (El Patrón)
29wNMBUPQRr8TNIEKF6pYg,0.344,0.691,1,-6.986,0,0.047,0.00974,0.000269,0.117,0.361,191.891,audio_features,29wNMBUPQRr8TNIEKF6pYg,spotify:track:29wNMBUPQRr8TNIEKF6pYg,https://api.spotify.com/v1/tracks/29wNMBUPQRr8TNIEKF6pYg,https://api.spotify.com/v1/audio-analysis/29wNMBUPQRr8TNIEKF6pYg,252000,4,6TLUZKTgxDM3gQybM5Y9Sn,Villa Suecia
59oiL6uvsww8qQI3BYfdfC,0.737,0.492,0,-6.039,1,0.0271,0.338,0,0.12,0.559,93.018,audio_features,59oiL6uvsww8qQI3BYfdfC,spotify:track:59oiL6uvsww8qQI3BYfdfC,https://api.spotify.com/v1/tracks/59oiL6uvsww8qQI3BYfdfC,https://api.spotify.com/v1/audio-analysis/59oiL6uvsww8qQI3BYfdfC,192299,3,01R2vYq9iDhn4ZXtM5dd7i,¿A Dónde Vamos?
235LXPXfi0SmOaS9TaCh3c,0.719,0.798,10,-4.582,1,0.0361,0.0162,2.34e-06,0.134,0.591,120.011,audio_features,235LXPXfi0SmOaS9TaCh3c,spotify:track:235LXPXfi0SmOaS9TaCh3c,https://api.spotify.com/v1/tracks/235LXPXfi0SmOaS9TaCh3c,https://api.spotify.com/v1/audio-analysis/235LXPXfi0SmOaS9TaCh3c,227741,4,06SY6Ke6mXzZHhURLVU57R,Teenage Dream
01K4zKU104LyJ8gMb7227B,0.606,0.377,0,-9.455,1,0.0275,0.817,0,0.154,0.446,101.96,audio_features,01K4zKU104LyJ8gMb7227B,spotify:track:01K4zKU104LyJ8gMb7227B,https://api.spotify.com/v1/tracks/01K4zKU104LyJ8gMb7227B,https://api.spotify.com/v1/audio-analysis/01K4zKU104LyJ8gMb7227B,258813,4,6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version)
1HNcDOIGo9CE4sZoK5mhCq,0.852,0.748,4,-4.564,0,0.0387,0.491,0,0.617,0.971,116.961,audio_features,1HNcDOIGo9CE4sZoK5mhCq,spotify:track:1HNcDOIGo9CE4sZoK5mhCq,https://api.spotify.com/v1/tracks/1HNcDOIGo9CE4sZoK5mhCq,https://api.spotify.com/v1/audio-analysis/1HNcDOIGo9CE4sZoK5mhCq,219535,4,26WhRQWZZpmkA6WbNb4ZLH,Muchoperro
1LmwMw97uG572wZ3hohkNt,0.814,0.295,2,-5.086,1,0.0338,0.443,0,0.113,0.575,125.025,audio_features,1LmwMw97uG572wZ3hohkNt,spotify:track:1LmwMw97uG572wZ3hohkNt,https://api.spotify.com/v1/tracks/1LmwMw97uG572wZ3hohkNt,https://api.spotify.com/v1/audio-analysis/1LmwMw97uG572wZ3hohkNt,182005,4,5VX4SyOXpLW7d0jBGW6AP2,Acoustic - EP
